#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.61  0.23  2.22290  1.370 3.974  4.256  9.80  0.086 0.00 11.146 12.267 11.238 11.437 11.637 11.798  2.223 
 1   6.67  0.29  1.35451  0.457 3.813  4.310  8.10  0.060 0.00 11.728 13.123 11.952 11.636 11.599 11.636  1.355 
 1   6.67  0.33  0.31708 -1.877 3.555  4.980  9.50  0.061 0.00 18.963 24.157 21.378 19.989 19.067 18.525  0.317 
 1   6.85  0.11  0.34196 -1.802 3.563  4.972  9.30  0.085 0.00 18.575 23.601 20.907 19.535 18.662 18.142  0.342 
 1   6.97 -0.09  0.09387 -1.980 3.490  4.298 12.80  0.090 0.00 22.520 29.294 25.967 24.366 22.964 22.149  0.094 
 1   6.97 -0.07  0.03144 -2.635 3.413  4.171  7.70  0.065 0.80 18.463 26.900 23.577 21.952 19.782 18.365  0.031 
 1   7.11  0.01  0.18752 -2.110 3.530  4.889  6.60  0.048 0.00 16.646 22.299 19.372 17.922 16.843 16.208  0.188 
 1   7.15  0.07  0.43941 -1.542 3.581  4.895 10.60  0.086 0.87 18.646 23.364 20.813 19.484 18.688 18.210  0.439 
 1   7.17  0.19  0.03440 -2.689 3.412  4.259  9.00  0.074 0.00 20.492 28.847 25.470 23.846 21.712 20.353  0.034 
 1   7.21 -0.03  0.05792 -2.402 3.454  4.365  9.20  0.084 0.00 19.976 27.879 24.175 22.502 20.704 19.667  0.058 
 1   7.21  0.09  0.04288 -2.596 3.430  4.334 10.10  0.089 0.00 21.360 29.377 25.982 24.354 22.367 21.148  0.043 
 1   7.29 -0.03  0.35400 -1.757 3.571  4.975  9.40  0.074 0.00 18.563 23.370 20.752 19.390 18.597 18.118  0.354 
 1   7.33 -0.11  0.17296 -1.981 3.526  4.708  9.20  0.076 0.00 18.922 24.753 21.723 20.225 19.143 18.505  0.173 
 1   7.37  0.01  0.04947 -2.589 3.438  4.420  9.00  0.067 0.88 19.597 27.650 24.164 22.533 20.559 19.362  0.049 
 1   7.41 -0.03  0.08652 -2.158 3.481  4.401  8.10  0.069 0.77 17.790 24.962 21.542 19.924 18.353 17.436  0.087 
 1   7.47  0.05  0.10694 -2.056 3.487  4.416  8.80  0.063 0.94 18.000 24.778 21.510 19.930 18.473 17.621  0.107 
 1   7.51  0.57  0.18752 -1.900 3.496  4.457  6.30  0.038 0.82 15.345 21.516 18.447 16.938 15.672 14.927  0.154 
 1   7.59 -0.03  0.14288 -1.939 3.503  4.490  8.40  0.070 0.73 17.482 23.950 20.769 19.214 17.875 17.090  0.143 
 1   7.63  0.25  0.41207 -1.622 3.572  4.909  6.40  0.039 0.00 15.225 19.993 17.459 16.164 15.281 14.766  0.412 
 1   7.65  0.15  0.01678 -3.597 3.266  4.272  7.10  0.051 0.85 20.193 37.199 29.793 26.111 23.653 21.581  0.017 
 1   7.67  0.15  0.03748 -3.109 3.384  4.604  7.10  0.058 0.00 19.643 29.932 25.472 23.675 21.241 19.646  0.037 
 1   7.69  0.01  0.99427 -0.170 3.746  4.535  7.90  0.065 0.89 12.600 14.708 13.168 12.557 12.394 12.330  0.994 
 1   7.71  0.45  0.17296 -2.119 3.511  4.785  9.40  0.088 0.00 19.466 25.606 22.546 21.031 19.794 19.065  0.173 
 1   7.79 -0.01  0.07230 -2.676 3.454  4.736  9.60  0.089 0.00 21.061 28.920 25.252 23.585 21.794 20.753  0.072 
 1   7.79  0.27  0.04180 -3.129 3.389  4.691  8.10  0.082 0.00 20.692 30.961 26.448 24.646 22.232 20.677  0.042 
 1   7.81 -0.31  0.13185 -2.163 3.511  4.711 13.20  0.084 0.81 22.781 29.259 25.901 24.287 23.088 22.396  0.132 
 1   7.83  0.03  0.25028 -2.053 3.550  5.035 11.70  0.087 0.00 21.603 26.955 24.096 22.670 21.734 21.180  0.250 
 1   7.83  0.05  0.03186 -3.437 3.329  4.642  6.80  0.049 0.00 20.163 33.741 27.523 25.054 22.511 20.598  0.032 
 1   7.91  0.13  0.18752 -2.239 3.525  4.996  5.00  0.027 0.00 15.368 21.086 18.144 16.690 15.575 14.921  0.188 
 1   7.91  0.17  0.10302 -2.465 3.474  4.759  9.20  0.072 0.00 20.132 27.253 23.869 22.255 20.688 19.775  0.103 
 1   7.93  0.39  0.13952 -2.290 3.491  4.783  8.80  0.076 0.71 18.797 25.633 22.353 20.768 19.295 18.429  0.140 
 1   7.95  0.13  0.33161 -1.831 3.560  4.977 12.90  0.091 0.00 22.248 27.350 24.622 23.239 22.349 21.820  0.332 
 1   7.95  0.19  0.16271 -2.259 3.505  4.876  6.50  0.045 0.77 16.323 22.735 19.591 18.053 16.709 15.919  0.163 
 1   7.97  0.15  0.13285 -2.383 3.490  4.849  8.00  0.075 0.00 18.727 25.400 22.168 20.597 19.178 18.347  0.133 
 1   7.99 -0.15  0.16063 -2.287 3.519  4.953  7.80  0.064 0.00 18.287 24.298 21.187 19.662 18.534 17.872  0.161 
 1   7.99 -0.01  1.02179 -0.116 3.750  4.511 11.00  0.074 0.00 16.061 17.952 16.549 16.007 15.868 15.824  1.022 
 1   7.99  0.05  0.18132 -2.269 3.525  5.010  8.10  0.063 0.86 17.834 23.799 20.790 19.300 18.115 17.415  0.181 
 1   7.99  0.21  0.09357 -2.658 3.464  4.869  6.80  0.042 0.00 18.216 25.651 22.142 20.514 18.839 17.866  0.094 
 1   8.01  0.05  0.04917 -3.209 3.390  4.844  9.40  0.085 0.00 22.191 32.794 27.994 26.145 23.718 22.175  0.049 
 1   8.03 -0.23  2.22409  1.487 4.019  4.320  8.80  0.058 0.00  9.852 10.970 10.110 10.373 10.603 10.784  2.224 
 1   8.03 -0.13  0.08271 -2.757 3.467  4.925  9.00  0.066 0.00 20.661 28.244 24.576 22.907 21.254 20.318  0.083 
 1   8.03  0.19  0.08564 -2.746 3.456  4.886  9.50  0.081 0.83 20.549 28.504 24.816 23.148 21.321 20.252  0.086 
