#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   6.61 -0.01  0.24149 -2.081 3.550  5.047  9.80  0.176 0.00 19.771 25.264 22.366 20.908 19.960 19.392  0.241 
 1   6.61  0.17  0.12717 -1.780 3.488  4.220 11.00  0.175 0.00 20.219 27.102 23.817 22.206 20.752 19.892  0.127 
 1   6.81 -0.15  0.11652 -1.830 3.502  4.289  9.50  0.154 0.00 18.845 25.424 22.140 20.534 19.247 18.492  0.117 
 1   6.85  0.21  0.88407 -0.458 3.699  4.583  9.20  0.204 0.00 15.116 18.116 16.090 15.239 14.990 14.855  0.884 
 1   7.07  0.15  0.04647 -2.489 3.440  4.301  9.30  0.143 0.00 20.293 28.365 24.806 23.137 21.218 20.065  0.046 
 1   7.21  0.41  0.14746 -1.771 3.492  4.293  7.80  0.145 0.80 16.406 23.218 19.953 18.355 16.913 16.063  0.147 
 1   7.27  0.23  0.08045 -2.159 3.467  4.316  8.30  0.153 0.00 18.467 25.970 22.460 20.803 19.140 18.165  0.080 
 1   7.33  0.39  0.04415 -2.644 3.429  4.388  7.90  0.150 0.87 18.634 26.959 23.500 21.850 19.778 18.485  0.044 
 1   7.37  0.01  0.09370 -2.091 3.483  4.380  9.10  0.177 0.00 19.098 26.122 22.789 21.165 19.664 18.779  0.094 
 1   7.37  0.09  0.08784 -2.136 3.476  4.367  8.10  0.144 0.00 18.210 25.394 22.002 20.368 18.804 17.886  0.088 
 1   7.39 -0.23  0.88406 -0.342 3.731  4.597 10.30  0.189 0.00 15.926 18.187 16.650 16.005 15.811 15.719  0.884 
 1   7.41  0.29  0.07618 -2.289 3.465  4.412 10.30  0.179 0.00 20.792 28.419 24.868 23.197 21.503 20.507  0.076 
 1   7.51 -0.05  0.10207 -2.100 3.489  4.450  8.40  0.145 0.00 18.419 25.268 21.954 20.343 18.914 18.076  0.102 
 1   7.57  0.07  0.09107 -2.215 3.477  4.465  6.80  0.102 0.88 16.453 23.651 20.245 18.620 17.038 16.113  0.091 
 1   7.57  0.23  0.25679 -2.056 3.542  5.018 10.50  0.136 0.77 19.869 25.532 22.598 21.131 20.092 19.473  0.257 
 1   7.61 -0.03  0.04966 -2.795 3.428  4.587  8.10  0.149 0.94 19.167 27.716 24.051 22.380 20.287 19.004  0.050 
 1   7.61  0.23  0.04583 -2.863 3.418  4.579  9.00  0.146 0.82 20.353 29.460 25.622 23.920 21.687 20.271  0.046 
 1   7.63  0.01  0.64739 -1.017 3.633  4.744  9.70  0.205 0.85 16.518 20.676 18.221 16.990 16.516 16.218  0.647 
 1   7.63  0.27  0.40061 -1.651 3.570  4.917  6.20  0.093 0.00 15.097 19.998 17.417 16.095 15.195 14.666  0.401 
 1   7.63  0.27  0.06426 -2.632 3.450  4.624  7.40  0.134 0.89 18.095 26.233 22.517 20.831 18.947 17.836  0.064 
 1   7.65  0.23  0.10806 -2.168 3.479  4.500  8.30  0.155 0.00 18.489 25.612 22.242 20.612 19.072 18.166  0.108 
